person_id,display_last_comma_first,display_first_last,rosterstatus,from_year,to_year,playercode,games_played_flag,position,draft_year,draft_round,draft_num,birth_date,height_feet,height_inches,height,weight,season_exp,jersey,school,country,last_affiliation
2734,"Harris, Devin",Devin Harris,t,2004,2018,devin_harris,Y,Guard,2004,1,,,6,3,6.3,185,14,,Wisconsin,USA,Wisconsin/USA
2753,"West, Delonte",Delonte West,f,2004,2011,delonte_west,Y,Guard,2004,1,,,6,3,6.3,180,8,13,Saint Joseph's, ,Saint Joseph's
2757,"Udrih, Beno",Beno Udrih,f,2004,2016,beno_udrih,Y,Guard,2004,1,,,6,3,6.3,205,13,19,"Sempeter, Slovenia",Slovenia,Breil Milano/Slovenia
2779,"Spanoulis, Vassilis",Vassilis Spanoulis,f,2006,2006,vassilis_spanoulis,Y,Guard,2004,2,,,6,4,6.3,195,0,10,Greece,USA,Greece/USA
76006,"Able, Forest",Forest Able,f,1956,1956,HISTADD_frosty_able,Y,Guard,1956,,,,6,3,6.3,180,0,6,Western Kentucky,USA,Western Kentucky; Louisville/USA
76007,"Abramovic, John",John Abramovic,f,1946,1947,HISTADD_brooms_abramovic,Y,Forward,,,,,6,3,6.3,195,1,,Salem International,USA,Salem (NC)/USA
76034,"Anderegg, Bob",Bob Anderegg,f,1959,1959,HISTADD_bob_anderegg,Y,Forward,1959,3,,,6,3,6.3,200,0,18,Michigan State,USA,Michigan State/USA
76037,"Anderson, Dwight",Dwight Anderson,f,1982,1982,HISTADD_dwight_anderson,Y,Guard,1982,2,,,6,3,6.3,185,0,20,Southern California,USA,Kentucky; USC/USA
76053,"Arceneaux, Stacey",Stacey Arceneaux,f,1961,1961,HISTADD_stacey_arceneaux,Y,Forward,,,,,6,4,6.3,210,0, ,Iowa State,USA,Iowa State/USA
76056,"Arizin, Paul",Paul Arizin,f,1950,1961,HISTADD_paul_arizin,Y,Forward,1950,,,,6,4,6.3,190,9,11,Villanova,USA,Villanova/USA
76059,"Armstrong, Tate",Tate Armstrong,f,1977,1978,HISTADD_tate_armstrong,Y,Guard,1977,1,,,6,3,6.3,175,1,14,Duke,USA,Duke/USA
76065,"Arthurs, John",John Arthurs,f,1969,1969,HISTADD_john_arthurs,Y,Guard,1969,6,,,6,4,6.3,185,0,12,Tulane,USA,Tulane/USA
76081,"Baechtold, Jim",Jim Baechtold,f,1952,1956,HISTADD_jim_baechtold,Y,Forward,1952,1,,,6,4,6.3,205,4,10,Eastern Kentucky,USA,Eastern Kentucky/USA
76092,"Baltimore, Herschel",Herschel Baltimore,f,1946,1946,HISTADD_herk_baltimore,Y,Forward,,,,,6,4,6.3,195,0,,Penn State,USA,Penn State/USA
76103,"Barnes, Harry",Harry Barnes,f,1968,1968,HISTADD_harry_barnes,Y,Forward,1968,4,,,6,3,6.3,205,0,30,Northeastern,USA,Northeastern/USA
76106,"Barnett, Jim",Jim Barnett,f,1966,1976,HISTADD_jim_barnett,Y,Guard,1966,1,,,6,4,6.3,170,10,33,Oregon,USA,Oregon/USA
76107,"Barnett, Dick",Dick Barnett,f,1959,1973,HISTADD_dick_barnett,Y,Guard,1959,1,,,6,4,6.3,190,13,12,Tennessee State,USA,Tennessee State/USA
76109,"Barnhill, Norton",Norton Barnhill,f,1976,1976,HISTADD_norton_barnhill,Y,Guard,1976,8,,,6,4,6.3,205,0,10,Washington State,USA,Washington State/USA
76110,"Barnhorst, Leo",Leo Barnhorst,f,1949,1953,HISTADD_barney_barnhorst,Y,Forward,1949,2,,,6,4,6.3,190,4,8月15日,Notre Dame,USA,Notre Dame/USA
76111,"Barr, John",John Barr,f,1946,1946,HISTADD_john_barr,Y,Forward,,,,,6,3,6.3,205,0,,Penn State,USA,Penn State/USA
76112,"Barr, Mike",Mike Barr,f,1976,1976,HISTADD_mike_barr,Y,Guard,1972,13,,,6,3,6.3,180,0,34,Duquesne,USA,Duquesne/USA
76113,"Barr, Thomas",Thomas Barr,f,1970,1970,HISTADD_moe_barr,Y,Guard,,,,,6,4,6.3,195,0,19,Duquesne,USA,Duquesne/USA
76121,"Bates, Billyray",Billyray Bates,f,1979,1982,HISTADD_billy_ray_bates,Y,Guard,1978,3,,,6,4,6.3,210,3,35,Kentucky State,USA,Kentucky State/USA
76129,"Beach, Ed",Ed Beach,f,1950,1950,HISTADD_ed_beach,Y,Forward,1950,5,,,6,3,6.3,200,0, ,West Virginia,USA,West Virginia/USA
76130,"Beard, Butch",Butch Beard,f,1969,1978,HISTADD_butch_beard,Y,Guard,1969,1,,,6,3,6.3,185,8,9,Louisville,USA,Louisville/USA
76136,"Beck, Ernie",Ernie Beck,f,1953,1960,HISTADD_ernie_beck,Y,Guard,1953,,,,6,4,6.3,190,6,12,Pennsylvania,USA,Pennsylvania/USA
76145,"Bemoras, Irv",Irv Bemoras,f,1953,1956,HISTADD_irv_bemoras,Y,Forward,1953,,,,6,3,6.3,185,1,26,Illinois,USA,Illinois/USA
76146,"Benbow, Leon",Leon Benbow,f,1974,1975,HISTADD_leon_benbow,Y,Guard,1974,2,,,6,4,6.3,185,1,5,Jacksonville,USA,Jacksonville/USA
76160,"Bianchi, Al",Al Bianchi,f,1956,1965,HISTADD_al_bianchi,Y,Guard,1954,2,,,6,3,6.3,185,9,24,Bowling Green,USA,Bowling Green State/USA
76166,"Bing, Dave",Dave Bing,f,1966,1977,HISTADD_dave_bing,Y,Guard,1966,1,,,6,3,6.3,180,11,21,Syracuse,USA,Syracuse/USA
76170,"Birdsong, Otis",Otis Birdsong,f,1977,1988,HISTADD_otis_birdsong,Y,Guard,1977,1,,,6,3,6.3,190,11,12,Houston,USA,Houston/USA
76171,"Bishop, Gale",Gale Bishop,f,1948,1948,HISTADD_gale_bishop,Y,Forward,,,,,6,3,6.3,195,0,11,Washington State,USA,Washington State/USA
76173,"Black, Charlie",Charlie Black,f,1948,1951,HISTADD_hawk_black,Y,Forward,,,,,6,4,6.3,200,2,21,Kansas,USA,Kansas/USA
76179,"Blackwell, Nate",Nate Blackwell,f,1987,1987,HISTADD_nate_blackwell,Y,Guard,1987,2,,,6,4,6.3,170,0,3,Temple,USA,Temple/USA
76183,"Blanks, Lance",Lance Blanks,f,1990,1992,HISTADD_lance_blanks,Y,Guard,1990,1,,,6,4,6.3,190,2,21,Texas,USA,Virginia; Texas/USA
76189,"Blume, Ray",Ray Blume,f,1981,1981,HISTADD_ray_blume,Y,Guard,1981,2,,,6,4,6.3,185,0,22,Oregon State,USA,Oregon State/USA
76191,"Bockhorn, Arlen",Arlen Bockhorn,f,1958,1964,HISTADD_bucky_bockhorn,Y,Guard,1958,3,,,6,4,6.3,200,6,11,Dayton,USA,Dayton/USA
76197,"Bolstorff, Doug",Doug Bolstorff,f,1957,1957,HISTADD_doug_bolstorff,Y,Guard,1957,8,,,6,4,6.3,195,0,8,Minnesota,USA,Minnesota/USA
76201,"Bonham, Ron",Ron Bonham,f,1964,1965,HISTADD_ron_bonham,Y,Forward,1964,2,,,6,4,6.3,192,1,21,Cincinnati,USA,Cincinnati/USA
76214,"Boven, Don",Don Boven,f,1949,1952,HISTADD_don_boven,Y,Forward,1949,6,,,6,4,6.3,210,2,13,Western Michigan,USA,Western Michigan/USA
76232,"Bradley, Joe",Joe Bradley,f,1949,1949,HISTADD_joe_bradley,Y,Guard,,,,,6,3,6.3,175,0,,Oklahoma State,USA,Oklahoma State/USA
76246,"Brennan, Tom",Tom Brennan,f,1954,1954,HISTADD_tom_brennan,Y,Forward,1952,,,,6,3,6.3,195,0,14,Villanova,USA,Villanova/USA
76249,"Brewer, Ron",Ron Brewer,f,1978,1985,HISTADD_ron_brewer,Y,Guard,1978,1,,,6,4,6.3,180,7,10,Arkansas,USA,Westark CC; Arkansas/USA
76255,"Brindley, Audley",Audley Brindley,f,1946,1946,HISTADD_aud_brindley,Y,Forward,,,,,6,4,6.3,175,0,12月15日,Dartmouth,USA,Dartmouth/USA
76258,"Britt, Tyrone",Tyrone Britt,f,1967,1967,HISTADD_tyrone_britt,Y,Guard,,,,,6,4,6.3,190,0,31,Johnson C. Smith,USA,North Carolina Central; Johnson C. Smith/USA
76261,"Britton, David",David Britton,f,1980,1980,HISTADD_david_britton,Y,Guard,1980,3,,,6,4,6.3,180,0,33,Texas A&M,USA,Potomac State Coll. WV (J.C.); Texas A&M/USA
76262,"Brogan, Jim",Jim Brogan,f,1981,1982,HISTADD_jim_brogan,Y,Guard,,,,,6,4,6.3,185,1,15,West Virginia Wesleyan,USA,West Virginia Wesleyan/USA
76263,"Brokaw, Gary",Gary Brokaw,f,1974,1977,HISTADD_dupp_gary_brokaw,Y,Guard,1974,1,,,6,4,6.3,178,3,7,Notre Dame,USA,Notre Dame/USA
76264,"Brookfield, Price",Price Brookfield,f,1948,1949,HISTADD_price_brookfield,Y,Forward,,,,,6,4,6.3,185,1,17,West Texas A&M,USA,West Texas A&M; Iowa State/USA
76272,"Brown, Fred",Fred Brown,f,1971,1983,HISTADD_fred_brown,Y,Guard,1971,1,,,6,3,6.3,182,12,32,Iowa,USA,Southeastern CC IA; Iowa/USA
76277,"Brown, Myron",Myron Brown,f,1991,1991,HISTADD_myron_brown,Y,Forward,1991,2,,,6,3,6.3,180,0,34,Slippery Rock,USA,Slippery Rock/USA
76278,"Brown, Leon",Leon Brown,f,1946,1946,HISTADD_stretch_brown,Y,Forward,,,,,6,3,6.3,190,0,,Wyoming,USA,Wyoming/USA
76284,"Brown, Bob",Bob Brown,f,1948,1949,HISTADD_bob_brown,Y,Forward,,,,,6,4,6.3,205,1,,Miami (OH),USA,Miami (Ohio)/USA
76285,"Brown, Stan",Stan Brown,f,1947,1951,HISTADD_stan_brown,Y,Forward,,,,,6,3,6.3,200,1,14,,USA,No College/USA
76296,"Buckner, Quinn",Quinn Buckner,f,1976,1985,HISTADD_quinn_buckner,Y,Guard,1976,1,,,6,3,6.3,190,9,25,Indiana,USA,Indiana/USA
76306,"Burmaster, Jack",Jack Burmaster,f,1949,1949,HISTADD_jack_burmaster,Y,Guard,1948,,,,6,3,6.3,190,0,,Illinois,USA,Illinois/USA
76309,"Burns, Jim",Jim Burns,f,1967,1967,HISTADD_jim_burns,Y,Guard,1967,4,,,6,3,6.3,195,0,6,Northwestern,USA,Northwestern/USA
76317,"Buse, Don",Don Buse,f,1976,1984,HISTADD_don_buse,Y,Guard,1972,3,,,6,4,6.3,190,8,10,Evansville,USA,Evansville/USA
76322,"Byrnes, Tommy",Tommy Byrnes,f,1946,1950,HISTADD_tommy_byrnes,Y,Guard,,,,,6,3,6.3,175,4,12,Seton Hall,USA,Seton Hall/USA
76331,"Calhoun, Bill",Bill Calhoun,f,1948,1954,HISTADD_bill_calhoun,Y,Forward,,,,,6,3,6.3,180,6,3,,USA,San Francisco City Coll. CA (J.C.)/USA
76339,"Cannon, Larry",Larry Cannon,f,1973,1973,HISTADD_larry_cannon,Y,Guard,1969,1,,,6,4,6.3,195,0,14,La Salle,USA,La Salle/USA
76345,"Carney, Bob",Bob Carney,f,1954,1954,HISTADD_bob_carney,Y,Center,1954,6,,,6,3,6.3,170,0,18,Bradley,USA,Bradley/USA
76348,"Carr, Austin",Austin Carr,f,1971,1980,HISTADD_austin_carr,Y,Guard,1971,1,,,6,4,6.3,200,9,34,Notre Dame,USA,Notre Dame/USA
76356,"Carter, Fred",Fred Carter,f,1969,1976,HISTADD_fred_carter,Y,Guard,1969,3,,,6,3,6.3,185,7,3月5日,Mount St. Mary's,USA,Mount St. Mary's/USA
76357,"Carter, George",George Carter,f,1967,1967,HISTADD_george_carter,Y,Forward,1967,8,,,6,4,6.3,210,0,12,St. Bonaventure,USA,St. Bonaventure/USA
76359,"Carter, Jake",Jake Carter,f,1949,1949,HISTADD_jake_carter,Y,Forward,1948,,,,6,4,6.3,195,0,,Texas A&M-Commerce,USA,Texas A&M-Commerce/USA
76360,"Carter, Reggie",Reggie Carter,f,1980,1981,HISTADD_reggie_carter,Y,Guard,1979,2,,,6,3,6.3,175,1,35,St. John's (NY),USA,Hawaii; St. John's (N.Y.)/USA
76380,"Chaney, John",John Chaney,f,1949,1949,HISTADD_john_chaney,Y,Forward,,,,,6,3,6.3,185,0,,Louisiana State,USA,Louisiana State/USA
76383,"Charles, Ken",Ken Charles,f,1973,1977,HISTADD_ken_charles,Y,Guard,1973,3,,,6,3,6.3,180,4,44,Fordham,USA,Fordham/USA
76386,"Chenier, Phil",Phil Chenier,f,1971,1980,HISTADD_phil_chenier,Y,Guard,,,,,6,3,6.3,180,9,15,California,USA,California/USA
76393,"Christ, Fred",Fred Christ,f,1954,1954,HISTADD_fred_christ,Y,Guard,,,,,6,4,6.3,210,0,9,Fordham,USA,Fordham/USA
76398,"Clark, Carlos",Carlos Clark,f,1983,1984,HISTADD_carlos_clark,Y,Guard,1983,4,,,6,4,6.3,210,1,40,Mississippi,USA,Mississippi/USA
76402,"Cleamons, Jim",Jim Cleamons,f,1971,1979,HISTADD_jim_cleamons,Y,Guard,1971,1,,,6,3,6.3,185,8,35,Ohio State,USA,Ohio State/USA
76411,"Cofield, Fred",Fred Cofield,f,1985,1986,HISTADD_fred_cofield,Y,Guard,1985,4,,,6,3,6.3,190,1,11,Eastern Michigan,USA,Oregon; Eastern Michigan/USA
76416,"Collins, Art",Art Collins,f,1980,1980,HISTADD_art_collins,Y,Guard,1976,6,,,6,4,6.3,185,0,44,St. Thomas (FL),USA,St. Thomas University (FL)/USA
76431,"Conner, Lester",Lester Conner,f,1982,1994,HISTADD_lester_conner,Y,Guard,1982,1,,,6,4,6.3,180,11,7,Oregon State,USA,Los Medanos Coll. CA (J.C.); Chabot Coll. CA (J.C.
76434,"Cook, Bert",Bert Cook,f,1954,1954,HISTADD_bert_cook,Y,Guard,1952,,,,6,3,6.3,185,0,5,Utah State,USA,Utah State/USA
76435,"Cook, Darwin",Darwin Cook,f,1980,1988,HISTADD_darwin_cook,Y,Guard,1980,4,,,6,3,6.3,184,7,1,Portland,USA,Portland/USA
76440,"Cooke, Joe",Joe Cooke,f,1970,1970,HISTADD_joe_cooke,Y,Guard,1970,6,,,6,3,6.3,175,0,10,Indiana,USA,Indiana/USA
76464,"Cox, Johnny",Johnny Cox,f,1962,1962,HISTADD_johnny_cox,Y,Guard,1959,4,,,6,4,6.3,180,0,25,Kentucky,USA,Kentucky/USA
76466,"Crawford, Freddie",Freddie Crawford,f,1966,1970,HISTADD_freddie_crawford,Y,Guard,1964,4,,,6,4,6.3,189,4,15,St. Bonaventure,USA,St. Bonaventure/USA
76470,"Crisler, Hal",Hal Crisler,f,1946,1946,HISTADD_hal_crisler,Y,Forward,,,,,6,3,6.3,215,0,15,Iowa State,USA,San Jose State; Iowa State/USA
76473,"Crocker, Dillard",Dillard Crocker,f,1948,1952,HISTADD_dillard_crocker,Y,Forward,,,,,6,4,6.3,205,3,7,Western Michigan,USA,Western Michigan/USA
76475,"Crosby, Terry",Terry Crosby,f,1979,1979,HISTADD_terry_crosby,Y,Guard,1979,3,,,6,4,6.3,195,0,12,Tennessee,USA,Tennessee/USA
76497,"Dailey, Quintin",Quintin Dailey,f,1982,1991,HISTADD_quintin_dailey,Y,Guard,1982,1,,,6,3,6.3,180,9,20,San Francisco,USA,San Francisco/USA
76498,"Dallmar, Howie",Howie Dallmar,f,1946,1948,HISTADD_howie_dallmar,Y,Forward,,,,,6,4,6.3,200,2,12,Stanford,USA,Stanford; Pennsylvania/USA
76505,"D'Antoni, Mike",Mike D'Antoni,f,1973,1976,HISTADD_mike_d'antoni,Y,Guard,1973,2,,,6,3,6.3,185,3,14,Marshall,USA,Marshall/USA
76509,"Dark, Jesse",Jesse Dark,f,1974,1974,HISTADD_jesse_dark,Y,Guard,1974,2,,,6,4,6.3,210,0,11,Virginia Commonwealth,USA,Virginia Commonwealth/USA
76516,"Davis, Brad",Brad Davis,f,1977,1991,HISTADD_brad_davis,Y,Guard,1977,1,,,6,3,6.3,180,14,15,Maryland,USA,Maryland/USA
76531,"Davis, Mike",Mike Davis,f,1969,1972,HISTADD_mike_davis,Y,Guard,1969,1,,,6,3,6.3,185,3,32,Virginia Union,USA,Virginia Union/USA
76532,"Davis, Ralph",Ralph Davis,f,1960,1961,HISTADD_ralph_davis,Y,Guard,1960,3,,,6,4,6.3,180,1,25,Cincinnati,USA,Cincinnati/USA
76538,"Davis, Bill",Bill Davis,f,1946,1946,HISTADD_bill_davis,Y,Forward,1968,12,,,6,3,6.3,215,0,,Notre Dame,USA,Notre Dame/USA
76544,"Deane, Greg",Greg Deane,f,1979,1979,HISTADD_greg_deane,Y,Guard,1979,4,,,6,4,6.3,190,0,33,Utah,USA,Utah/USA
76555,"Dempsey, George",George Dempsey,f,1954,1958,HISTADD_george_dempsey,Y,Guard,1951,7,,,6,3,6.3,190,4,3,King's (NY),USA,Kings College (Del.)/USA
76563,"Dickerson, Henry",Henry Dickerson,f,1975,1976,HISTADD_henry_dickerson,Y,Guard,,,,,6,4,6.3,190,1,13,Charleston (WV),USA,Charleston (WV)/USA
76569,"Dillard, Mickey",Mickey Dillard,f,1981,1981,HISTADD_mickey_dillard,Y,Guard,1981,3,,,6,3,6.3,170,0,9,Florida State,USA,Florida State/USA
76570,"Dille, Bob",Bob Dille,f,1946,1946,HISTADD_oscar_dille,Y,Forward,,,,,6,3,6.3,190,0,,Valparaiso,USA,Valparaiso/USA
76571,"Dillon, John",John Dillon,f,1949,1949,HISTADD_hooks_dillon,Y,Forward,1948,,,,6,3,6.3,180,0,,North Carolina,USA,Kentucky; North Carolina/USA
76578,"Diute, Fred",Fred Diute,f,1954,1954,HISTADD_fred_diute,Y,Guard,1951,3,,,6,3,6.3,210,0,4,St. Bonaventure,USA,St. Bonaventure/USA
76582,"Doll, Bob",Bob Doll,f,1946,1949,HISTADD_bob_doll,Y,Forward,,,,,6,4,6.3,195,3,19,Colorado,USA,Colorado/USA
76588,"Douglas, Bruce",Bruce Douglas,f,1986,1986,HISTADD_bruce_douglas,Y,Guard,1986,3,,,6,3,6.3,195,0,42,Illinois,USA,Illinois/USA
76609,"Duffy, Bob",Bob Duffy,f,1946,1946,HISTADD_bobjohn_duffy,Y,Forward,1962,2,,,6,4,6.3,175,0,17,Tulane,USA,Tulane/USA
76610,"Duffy, Bob",Bob Duffy,f,1962,1964,HISTADD_bob_duffy,Y,Guard,1962,2,,,6,3,6.3,185,2,,Colgate,USA,Colgate/USA
76616,"Dunleavy, Mike",Mike Dunleavy,f,1976,1989,HISTADD_mike_dunleavy_sr,Y,Guard,1976,6,,,6,3,6.3,180,10,,South Carolina,USA,South Carolina/USA
76618,"Dunn, T.R.",T.R. Dunn,f,1977,1990,HISTADD_tr_dunn,Y,Guard,1977,2,,,6,4,6.3,192,13,23,Alabama,USA,Alabama/USA
76619,"Duren, John",John Duren,f,1980,1982,HISTADD_john_duren,Y,Guard,1980,1,,,6,3,6.3,195,2,44,Georgetown,USA,Georgetown/USA
76623,"DuVal, Dennis",Dennis DuVal,f,1974,1975,HISTADD_dennis_duval,Y,Guard,1974,2,,,6,3,6.3,175,1,21,Syracuse,USA,Syracuse/USA
76624,"Dwan, Jack",Jack Dwan,f,1948,1948,HISTADD_jack_dwan,Y,Forward,,,,,6,4,6.3,200,0,19,Loyola-Chicago,USA,Loyola (Chicago)/USA
76630,"Earle, Ed",Ed Earle,f,1953,1953,HISTADD_ed_earle,Y,Forward,,,,,6,3,6.3,190,0,6,Loyola-Chicago,USA,Loyola (Chicago)/USA
76632,"Eaves, Jerry",Jerry Eaves,f,1982,1986,HISTADD_jerry_eaves,Y,Guard,1982,3,,,6,4,6.3,180,3,22,Louisville,USA,Louisville/USA
76633,"Ebben, Bill",Bill Ebben,f,1957,1957,HISTADD_bill_ebben,Y,Guard,1957,3,,,6,4,6.3,190,0,6,Detroit Mercy,USA,Detroit/USA
76643,"Edwards, Jay",Jay Edwards,f,1989,1989,HISTADD_jay_edwards,Y,Forward,1989,2,,,6,4,6.3,185,0,3,Indiana,USA,Indiana/USA
76649,"Ehlers, Eddie",Eddie Ehlers,f,1947,1948,HISTADD_bulbs_ehlers,Y,Guard,1947,1,,,6,3,6.3,198,1,14,Purdue,USA,Purdue/USA
76651,"Eichhorst, Dick",Dick Eichhorst,f,1961,1961,HISTADD_dick_eichhorst,Y,Guard,,,,,6,3,6.3,200,0, ,Southeast Missouri State,USA,Southeast Missouri State/USA
76667,"Elston, Darrell",Darrell Elston,f,1976,1976,HISTADD_darrell_elston,Y,Guard,1974,3,,,6,3,6.3,190,0,15,North Carolina,USA,North Carolina/USA
76672,"English, A.J.",A.J. English,f,1990,1991,HISTADD_aj_english,Y,Guard,1990,2,,,6,3,6.3,175,1,14,Virginia Union,USA,Virginia Union/USA
76674,"English, Claude",Claude English,f,1970,1970,HISTADD_claude_english,Y,Guard,1970,7,,,6,4,6.3,185,0,15,Rhode Island,USA,Christian Coll. of the Southwest TX (J.C; Rhode Is
76676,"English, Jojo",Jojo English,f,1992,1994,HISTADD_jo_jo_english,Y,Guard,,,,,6,4,6.3,195,2,3,South Carolina,USA,South Carolina/USA
76677,"Englund, Gene",Gene Englund,f,1949,1949,HISTADD_gene_englund,Y,Forward,,,,,6,4,6.3,205,0,10,Wisconsin,USA,Wisconsin/USA
76679,"Erias, Bo",Bo Erias,f,1957,1957,HISTADD_bo_erias,Y,Forward,1954,5,,,6,3,6.3,220,0, ,Niagara,USA,Niagara/USA
76683,"Esposito, Vincenzo",Vincenzo Esposito,f,1995,1995,HISTADD_vincenzo_esposito,Y,Guard,,,,,6,3,6.3,198,0,4,,USA,No College/USA
76693,"Farley, Dick",Dick Farley,f,1954,1958,HISTADD_dick_farley,Y,Guard,1954,2,,,6,4,6.3,190,2,22,Indiana,USA,Indiana/USA
76695,"Farmer, Jim",Jim Farmer,f,1987,1993,HISTADD_jim_farmer,Y,Forward,1987,1,,,6,4,6.3,190,4,22,Alabama,USA,Alabama/USA
76698,"Feerick, Bob",Bob Feerick,f,1946,1949,HISTADD_bob_feerick,Y,Guard,,,,,6,3,6.3,190,3,,Santa Clara,USA,Santa Clara/USA
76699,"Feher, Butch",Butch Feher,f,1976,1976,HISTADD_butch_feher,Y,Guard,1976,2,,,6,4,6.3,185,0,7,Vanderbilt,USA,Vanderbilt/USA
76701,"Feiereisel, Ron",Ron Feiereisel,f,1955,1955,HISTADD_ron_feiereisel,Y,Guard,1953,,,,6,3,6.3,185,0,22,DePaul,USA,DePaul/USA
76706,"Fenley, Bill",Bill Fenley,f,1946,1946,HISTADD_bill_fenley,Y,Forward,,,,,6,3,6.3,190,0,7,Manhattan,USA,Manhattan/USA
76708,"Ferrari, Al",Al Ferrari,f,1955,1962,HISTADD_al_ferrari,Y,Guard,1955,3,,,6,4,6.3,190,5,22,Michigan State,USA,Michigan State/USA
76711,"Ferrin, Arnie",Arnie Ferrin,f,1948,1950,HISTADD_arnie_ferrin,Y,Forward,1948,,,,6,4,6.3,180,2,18,Utah,USA,Utah/USA
76723,"Fleming, Ed",Ed Fleming,f,1955,1959,HISTADD_ed_fleming,Y,Guard,1955,3,,,6,3,6.3,189,4,50,Niagara,USA,Niagara/USA
76726,"Floyd, Sleepy",Sleepy Floyd,f,1982,1994,HISTADD_sleepy_floyd,Y,Guard,1982,1,,,6,3,6.3,170,12,12,Georgetown,USA,Georgetown/USA
76729,"Foley, Jack",Jack Foley,f,1962,1962,HISTADD_jack_foley,Y,Forward,1962,2,,,6,3,6.3,170,0,7,Holy Cross,USA,Holy Cross/USA
76731,"Fontaine, Levi",Levi Fontaine,f,1970,1970,HISTADD_levi_fontaine,Y,Guard,1970,5,,,6,4,6.3,190,0,12,Maryland-Eastern Shore,USA,Maryland East. Shore/USA
76735,"Ford, Jake",Jake Ford,f,1970,1971,HISTADD_jake_ford,Y,Guard,1970,2,,,6,3,6.3,180,1,33,Maryland-Eastern Shore,USA,Maryland East. Shore/USA
76750,"Frazier, Walt",Walt Frazier,f,1967,1979,HISTADD_walt_frazier,Y,Guard,1967,1,,,6,4,6.3,200,12,10,Southern Illinois,USA,Southern Illinois/USA
76753,"Free, World",World Free,f,1975,1987,HISTADD_world_b_free,Y,Guard,1975,2,,,6,3,6.3,185,12,21,Guilford,USA,Guilford/USA
76754,"Freeman, Donnie",Donnie Freeman,f,1975,1975,HISTADD_donnie_freeman,Y,Guard,1966,3,,,6,3,6.3,185,0,20,Illinois,USA,Illinois/USA
76758,"Friend, Larry",Larry Friend,f,1957,1957,HISTADD_larry_friend,Y,Guard,1957,2,,,6,4,6.3,185,0,7,California,USA,Los Angeles City Coll. CA (J.C.); California/USA
76759,"Frink, Pat",Pat Frink,f,1968,1968,HISTADD_pat_frink,Y,Guard,1968,3,,,6,4,6.3,195,0,17,Colorado,USA,Colorado/USA
76761,"Fryer, Bernie",Bernie Fryer,f,1973,1974,HISTADD_bernie_fryer,Y,Guard,1972,7,,,6,3,6.3,185,1,25,Brigham Young,USA,Brigham Young/USA
76765,"Fuller, Tony",Tony Fuller,f,1980,1980,HISTADD_tony_fuller,Y,Guard,1980,5,,,6,4,6.3,180,0,,Pepperdine,USA,Vincennes IN (J.C.); Pepperdine/USA
76770,"Gaines, Corey",Corey Gaines,f,1988,1994,HISTADD_corey_gaines,Y,Guard,1988,3,,,6,3,6.3,195,4,5,Loyola-Marymount,USA,UCLA; Loyola Marymount/USA
76771,"Gale, Mike",Mike Gale,f,1976,1981,HISTADD_mike_gale,Y,Guard,1971,3,,,6,4,6.3,185,5,12,Elizabeth City State,USA,Elizabeth City State/USA
76776,"Gantt, Bob",Bob Gantt,f,1946,1946,HISTADD_bob_gantt,Y,Forward,,,,,6,4,6.3,205,0,,Duke,USA,Duke/USA
76778,"Gardner, Earl",Earl Gardner,f,1948,1948,HISTADD_red_gardner,Y,Forward,1948,,,,6,3,6.3,195,0,14,DePauw,USA,Wabash; DePauw/USA
76781,"Garland, Gary",Gary Garland,f,1979,1979,HISTADD_gary_garland,Y,Guard,1979,2,,,6,4,6.3,180,0,24,DePaul,USA,DePaul/USA
76783,"Garmaker, Dick",Dick Garmaker,f,1955,1960,HISTADD_dick_garmaker,Y,Guard,1955,,,,6,3,6.3,200,5,17,Minnesota,USA,Hibbing CC MN; Minnesota/USA
76788,"Garrett, Eldo",Eldo Garrett,f,1969,1973,HISTADD_dick_garrett,Y,Guard,1969,2,,,6,3,6.3,185,4,14,Southern Illinois,USA,Southern Illinois/USA
76797,"Gayda, Ed",Ed Gayda,f,1950,1950,HISTADD_ed_gayda,Y,Guard,1950,2,,,6,4,6.3,210,0,10,Washington State,USA,Washington State/USA
76800,"George, Jack",Jack George,f,1953,1960,HISTADD_jack_george,Y,Guard,1953,,,,6,3,6.3,190,7,5,La Salle,USA,Notre Dame; La Salle/USA
76805,"Getchell, Gorham",Gorham Getchell,f,1946,1946,HISTADD_gorham_getchell,Y,Center,,,,,6,4,6.3,205,0,,Temple,USA,Temple/USA
76809,"Gibson, Mel",Mel Gibson,f,1963,1963,HISTADD_mel_gibson,Y,Guard,1963,2,,,6,3,6.3,180,0,15,Western Carolina,USA,Western Carolina/USA
76815,"Gilliam, Herm",Herm Gilliam,f,1969,1976,HISTADD_herm_gilliam,Y,Guard,1969,1,,,6,3,6.3,190,7,3,Purdue,USA,Purdue/USA
76818,"Gilmur, Chuck",Chuck Gilmur,f,1946,1950,HISTADD_chuck_gilmur,Y,Forward,,,,,6,4,6.3,225,4,,Washington,USA,Washington/USA
76834,"Gordon, Lancaster",Lancaster Gordon,f,1984,1987,HISTADD_lancaster_gordon,Y,Guard,1984,1,,,6,3,6.3,185,3,4,Louisville,USA,Louisville/USA
76835,"Gordon, Paul",Paul Gordon,f,1949,1949,HISTADD_paul_gordon,Y,Forward,1949,3,,,6,3,6.3,185,0,,Notre Dame,USA,Baltimore City CC MD; Notre Dame/USA
